"","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","target","obj2","obj3","utterance","itemCode","ambiguous","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"155",155,10,1127,10,"english","clouds",0.15,"circles",0.7,"squares",0.2,"blue things",0.15,"red things",0.15,"green things",0.7,223,321,321,"striped",321212,"True",2,1,3,23,6,6,0.14286,0.66667,0.19048,NA,NA,NA,0.15,0.15,0.7,0.33333,0.56019,0.10647,0.33333,0.33333,0.33333,0.10647,0.33333,0.56019,0.33333,0.59017,0.0765,0.33333,0.33333,0.33333,0.0765,0.33333,0.59017,321212,0
"156",156,10,816,11,"english","solid things",0.7,"striped things",0.05,"polka-dotted things",0.2,"blue things",0.25,"red things",0.2,"green things",0.85,213,123,332,"circle",112111,"False",1,2,3,20,22,18,NA,NA,NA,0.73684,0.05263,0.21053,0.19231,0.15385,0.65385,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.22984,0.54033,0.22984,0.54033,0.22984,0.22984,0.33333,0.21963,0.44704,112111,0
"157",157,10,1186,12,"english","solid things",0.2,"striped things",0.1,"polka-dotted things",0.8,"blue things",0.75,"red things",0.1,"green things",0.1,331,311,231,"square",212232,"True",1,2,3,9,3,8,NA,NA,NA,0.18182,0.09091,0.72727,0.78947,0.10526,0.10526,0.33333,0.33333,0.33333,0.11603,0.33333,0.55063,0.33333,0.33333,0.33333,0.33333,0.25522,0.41144,0.09056,0.33333,0.57611,0.33333,0.33333,0.33333,213222,0
"158",158,10,1421,13,"english","solid things",0.2,"striped things",0.25,"polka-dotted things",0.75,"clouds",0.65,"circles",0.05,"squares",0,133,333,223,"green",322111,"True",3,2,1,25,27,23,0.92857,0.07143,0,0.16667,0.20833,0.625,NA,NA,NA,0.72457,0.13772,0.13772,0.33333,0.16139,0.50527,0.33333,0.33333,0.33333,0.79413,0.10293,0.10293,0.33333,0.12444,0.54223,0.33333,0.33333,0.33333,322111,0
"159",159,10,35,14,"english","solid things",0.8,"striped things",0.15,"polka-dotted things",0.15,"clouds",0.75,"circles",0.15,"squares",0.1,111,212,232,"blue",122112,"False",3,2,1,1,11,17,0.75,0.15,0.1,0.72727,0.13636,0.13636,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.46772,0.19895,0.33333,0.44704,0.33333,0.21963,0.46772,0.19895,0.33333,122112,0
"160",160,10,1728,15,"english","solid things",0.8,"striped things",0.15,"polka-dotted things",0.15,"blue things",0.65,"red things",0.2,"green things",0.25,311,312,222,"square",212112,"True",1,2,3,3,12,14,NA,NA,NA,0.72727,0.13636,0.13636,0.59091,0.18182,0.22727,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.51756,0.14911,0.33333,0.33333,0.25522,0.41144,0.41144,0.25522,0.33333,0.56059,0.10608,0.33333,212112,0
"161",161,10,2212,16,"english","blue things",0.15,"red things",0.15,"green things",0.8,"solid things",0.2,"striped things",0.8,"polka-dotted things",0.15,223,213,233,"circle",323211,"True",1,3,2,23,20,26,NA,NA,NA,0.17391,0.69565,0.13043,0.13636,0.13636,0.72727,0.33333,0.33333,0.33333,0.13772,0.72457,0.13772,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.10293,0.79413,0.10293,0.33333,0.33333,0.33333,323211,0
"162",162,10,289,17,"english","solid things",0.25,"striped things",0.25,"polka-dotted things",0.85,"clouds",0.1,"circles",0.7,"squares",0.15,232,312,233,"red",212222,"True",3,2,1,17,12,26,0.10526,0.73684,0.15789,0.18519,0.18519,0.62963,NA,NA,NA,0.33333,0.55063,0.11603,0.11603,0.33333,0.55063,0.33333,0.33333,0.33333,0.33333,0.57611,0.09056,0.09056,0.33333,0.57611,0.33333,0.41144,0.25522,212222,0
"163",163,10,343,18,"english","blue things",0.8,"red things",0.2,"green things",0.2,"solid things",0.2,"striped things",0.7,"polka-dotted things",0.1,321,323,122,"square",213211,"True",1,3,2,6,24,13,NA,NA,NA,0.2,0.7,0.1,0.66667,0.16667,0.16667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.56019,0.33333,0.10647,0.25522,0.33333,0.41144,0.33333,0.33333,0.33333,0.67569,0.23673,0.08758,213211,0
"164",164,10,241,19,"english","blue things",0.2,"red things",0.7,"green things",0.2,"clouds",0.75,"circles",0.2,"squares",0.1,132,132,123,"polka-dotted",212132,"False",2,3,1,16,16,22,0.71429,0.19048,0.09524,NA,NA,NA,0.18182,0.63636,0.18182,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.25522,0.41144,0.33333,0.41144,0.25522,213221,0
"165",165,10,1684,20,"english","solid things",0.25,"striped things",0.9,"polka-dotted things",0.15,"clouds",0.15,"circles",0.7,"squares",0.15,222,313,313,"red",121212,"False",3,2,1,14,21,21,0.15,0.7,0.15,0.19231,0.69231,0.11538,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.46772,0.19895,0.19895,0.46772,0.33333,0.33333,0.46772,0.19895,121212,0
"166",166,11,1792,6,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.25,"polka-dotted things",0.25,311,311,331,"blue",322132,"True",3,1,2,3,3,9,0.33333,0.33333,0.33333,0.5,0.25,0.25,NA,NA,NA,0.33333,0.33333,0.33333,0.47493,0.33333,0.19173,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.48934,0.33333,0.17733,0.33333,0.33333,0.33333,323221,0
"167",167,11,769,7,"English","clouds",0.5,"circles",0.2,"squares",0.5,"solid things",0.5,"striped things",0.2,"polka-dotted things",0.5,111,221,223,"blue",211212,"True",3,1,2,1,5,23,0.41667,0.16667,0.41667,0.41667,0.16667,0.41667,NA,NA,NA,0.49007,0.17659,0.33333,0.49007,0.17659,0.33333,0.33333,0.33333,0.33333,0.51354,0.15313,0.33333,0.51354,0.15313,0.33333,0.38131,0.33333,0.28536,211212,0
"168",168,11,34,8,"English","blue things",0.5,"red things",0.5,"green things",0.15,"clouds",0.25,"circles",0.5,"squares",0.75,332,112,113,"polka-dotted",122112,"False",2,3,1,18,10,19,0.16667,0.33333,0.5,NA,NA,NA,0.43478,0.43478,0.13043,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.23912,0.33333,0.42754,0.23912,0.33333,0.42754,0.33333,0.40672,0.25995,122112,0
"169",169,11,2131,9,"English","solid things",0.5,"striped things",0.75,"polka-dotted things",0.2,"clouds",0.75,"circles",0.5,"squares",0.1,121,313,332,"blue",111112,"False",3,2,1,4,21,18,0.55556,0.37037,0.07407,0.34483,0.51724,0.13793,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.42754,0.33333,0.23912,0.26399,0.47201,0.26399,0.47201,0.26399,0.26399,111211,0
"170",170,11,183,10,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.75,"striped things",0.5,"polka-dotted things",0.25,211,231,231,"circle",323212,"True",1,3,2,2,8,8,NA,NA,NA,0.5,0.33333,0.16667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.5321,0.33333,0.13457,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.54587,0.33333,0.12079,0.33333,0.33333,0.33333,323212,0
"171",171,11,1323,11,"English","solid things",0.5,"striped things",0.25,"polka-dotted things",0.7,"clouds",0.2,"circles",0.2,"squares",0.45,332,323,133,"red",122122,"False",3,2,1,18,24,25,0.23529,0.23529,0.52941,0.34483,0.17241,0.48276,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.25995,0.33333,0.40672,0.33333,0.25995,0.40672,0.33333,0.42754,0.23912,122122,0
"172",172,11,1434,12,"English","blue things",0.25,"red things",0.25,"green things",0.9,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.2,123,122,131,"cloud",322111,"True",1,3,2,22,13,7,NA,NA,NA,0.41667,0.41667,0.16667,0.17857,0.17857,0.64286,0.33333,0.33333,0.33333,0.33333,0.47493,0.19173,0.16795,0.16795,0.6641,0.33333,0.33333,0.33333,0.33333,0.48934,0.17733,0.15339,0.15339,0.69321,322111,0
"173",173,11,85,13,"English","blue things",0.25,"red things",0.55,"green things",0.75,"clouds",0.15,"circles",0.75,"squares",0.3,233,323,121,"polka-dotted",122111,"False",2,3,1,26,24,4,0.125,0.625,0.25,NA,NA,NA,0.16129,0.35484,0.48387,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.26399,0.47201,0.26399,0.33333,0.23912,0.42754,0.25995,0.33333,0.40672,122111,0
"174",174,11,1583,14,"English","solid things",0.75,"striped things",0.2,"polka-dotted things",0.5,"blue things",0.25,"red things",0.5,"green things",0.75,313,313,321,"square",322121,"True",1,2,3,21,21,6,NA,NA,NA,0.51724,0.13793,0.34483,0.16667,0.33333,0.5,0.33333,0.33333,0.33333,0.47493,0.19173,0.33333,0.19173,0.33333,0.47493,0.33333,0.33333,0.33333,0.48934,0.17733,0.33333,0.17733,0.33333,0.48934,322121,0
"175",175,11,1134,15,"English","solid things",0.5,"striped things",0.8,"polka-dotted things",0.2,"blue things",0.5,"red things",0.1,"green things",0.75,223,232,232,"circle",321212,"True",1,2,3,23,17,17,NA,NA,NA,0.33333,0.53333,0.13333,0.37037,0.07407,0.55556,0.33333,0.33333,0.33333,0.33333,0.5321,0.13457,0.33333,0.13457,0.5321,0.33333,0.33333,0.33333,0.33333,0.54587,0.12079,0.33333,0.12079,0.54587,321212,0
"176",176,11,781,16,"English","clouds",0.7,"circles",0.5,"squares",0.2,"blue things",0.85,"red things",0.5,"green things",0.15,131,333,313,"polka-dotted",211212,"True",2,1,3,7,27,21,0.5,0.35714,0.14286,NA,NA,NA,0.56667,0.33333,0.1,0.49007,0.33333,0.17659,0.33333,0.33333,0.33333,0.49007,0.33333,0.17659,0.51354,0.33333,0.15313,0.28536,0.33333,0.38131,0.51354,0.33333,0.15313,211212,0
"177",177,11,458,17,"English","blue things",0.2,"red things",0.25,"green things",0.85,"clouds",0.75,"circles",0.3,"squares",0.3,113,212,321,"solid",211111,"True",2,3,1,19,11,6,0.55556,0.22222,0.22222,NA,NA,NA,0.15385,0.19231,0.65385,0.5321,0.13457,0.33333,0.33333,0.33333,0.33333,0.33333,0.13457,0.5321,0.59585,0.13185,0.2723,0.38131,0.28536,0.33333,0.2723,0.13185,0.59585,211111,0
"178",178,11,1450,18,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.8,"blue things",0.1,"red things",0.2,"green things",0.8,333,332,311,"square",322111,"True",1,2,3,27,18,3,NA,NA,NA,0.27778,0.27778,0.44444,0.09091,0.18182,0.72727,0.33333,0.33333,0.33333,0.19173,0.33333,0.47493,0.16795,0.16795,0.6641,0.33333,0.33333,0.33333,0.17733,0.33333,0.48934,0.15339,0.15339,0.69321,322111,0
"179",179,11,2067,19,"English","solid things",0.75,"striped things",0.25,"polka-dotted things",0.25,"clouds",0.2,"circles",0.2,"squares",0.8,312,132,222,"red",321111,"True",3,2,1,12,16,14,0.16667,0.16667,0.66667,0.6,0.2,0.2,NA,NA,NA,0.16795,0.16795,0.6641,0.6641,0.16795,0.16795,0.33333,0.33333,0.33333,0.15339,0.15339,0.69321,0.69321,0.15339,0.15339,0.33333,0.33333,0.33333,321111,0
"180",180,11,803,20,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,232,213,121,"polka-dotted",112111,"False",2,3,1,17,20,4,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.25995,0.40672,0.33333,0.26399,0.26399,0.47201,0.26399,0.47201,0.26399,112111,0
"181",181,12,317,6,"english","clouds",0,"circles",0,"squares",0.8,"solid things",0.9,"striped things",0,"polka-dotted things",0.15,313,333,322,"green",213211,"True",3,1,2,21,27,15,0,0,1,0.85714,0,0.14286,NA,NA,NA,0.33333,0.33333,0.33333,0.63317,0.33333,0.0335,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.69001,0.22915,0.08084,0.33333,0.24858,0.41809,213211,0
"182",182,12,2212,7,"english","solid things",0.5,"striped things",0.85,"polka-dotted things",0.05,"blue things",0.5,"red things",0.5,"green things",0.5,223,213,233,"circle",323211,"True",1,2,3,23,20,26,NA,NA,NA,0.35714,0.60714,0.03571,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.04784,0.90431,0.04784,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.09491,0.81017,0.09491,0.33333,0.33333,0.33333,323211,0
"183",183,12,506,8,"english","clouds",0.5,"circles",0.5,"squares",0.6,"solid things",0.85,"striped things",0.45,"polka-dotted things",0.5,312,311,323,"red",112132,"False",3,1,2,12,3,24,0.3125,0.3125,0.375,0.47222,0.25,0.27778,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.45535,0.21131,0.33333,0.22262,0.55476,0.22262,113221,0
"184",184,12,649,9,"english","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,311,321,232,"solid",112121,"False",2,1,3,3,6,17,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.21131,0.45535,0.55476,0.22262,0.22262,0.45535,0.21131,0.33333,112121,0
"185",185,12,1145,10,"english","solid things",0.05,"striped things",0.5,"polka-dotted things",0.95,"blue things",0,"red things",0.6,"green things",0.5,132,111,111,"cloud",321212,"True",1,2,3,16,1,1,NA,NA,NA,0.03333,0.33333,0.63333,0,0.54545,0.45455,0.33333,0.33333,0.33333,0.0335,0.33333,0.63317,0.0335,0.63317,0.33333,0.33333,0.33333,0.33333,0.06991,0.33333,0.59676,0.06991,0.59676,0.33333,321212,0
"186",186,12,643,11,"english","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,233,231,322,"green",112121,"False",3,1,2,26,8,15,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.45535,0.21131,0.33333,0.21131,0.45535,0.22262,0.22262,0.55476,112121,0
"187",187,12,151,12,"english","solid things",1,"striped things",0.5,"polka-dotted things",0,"blue things",0.5,"red things",0.5,"green things",0.9,213,233,233,"circle",323212,"True",1,2,3,20,26,26,NA,NA,NA,0.66667,0.33333,0,0.26316,0.26316,0.47368,0.33333,0.33333,0.33333,0.63317,0.33333,0.0335,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.59676,0.33333,0.06991,0.33333,0.33333,0.33333,323212,0
"188",188,12,280,13,"english","solid things",0.5,"striped things",0,"polka-dotted things",1,"blue things",1,"red things",0.5,"green things",0,131,123,331,"cloud",212222,"True",1,2,3,7,22,9,NA,NA,NA,0.33333,0,0.66667,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.33333,0.03493,0.63173,0.63173,0.33333,0.03493,0.41809,0.33333,0.24858,0.33333,0.08282,0.58384,0.58384,0.33333,0.08282,212222,0
"189",189,12,1729,14,"english","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",1,"red things",0.5,"green things",0,331,333,213,"polka-dotted",212112,"True",2,1,3,9,27,20,0.33333,0.33333,0.33333,NA,NA,NA,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.60819,0.33333,0.05848,0.33333,0.24858,0.41809,0.24858,0.33333,0.41809,0.56824,0.33333,0.09842,212112,0
"190",190,12,477,15,"english","clouds",0.1,"circles",0.5,"squares",0.95,"solid things",0.5,"striped things",0.05,"polka-dotted things",1,333,123,211,"green",211111,"True",3,1,2,27,22,2,0.06452,0.32258,0.6129,0.32258,0.03226,0.64516,NA,NA,NA,0.0335,0.33333,0.63317,0.33333,0.0335,0.63317,0.33333,0.33333,0.33333,0.08084,0.22915,0.69001,0.22915,0.08084,0.69001,0.24858,0.33333,0.41809,211111,0
"191",191,12,331,16,"english","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",1,"red things",0.1,"green things",0,211,213,222,"solid",213211,"True",2,1,3,2,20,14,0.33333,0.33333,0.33333,NA,NA,NA,0.90909,0.09091,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.63317,0.33333,0.0335,0.33333,0.33333,0.33333,0.41809,0.24858,0.33333,0.69001,0.22915,0.08084,213211,0
"192",192,12,765,17,"english","solid things",0.9,"striped things",0.05,"polka-dotted things",0.5,"blue things",1,"red things",0.1,"green things",0.5,311,322,122,"square",211212,"True",1,2,3,3,15,13,NA,NA,NA,0.62069,0.03448,0.34483,0.625,0.0625,0.3125,0.33333,0.33333,0.33333,0.60819,0.05848,0.33333,0.60819,0.05848,0.33333,0.24858,0.33333,0.41809,0.56824,0.09842,0.33333,0.56824,0.09842,0.33333,211212,0
"193",193,12,745,18,"english","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",1,"red things",0,"green things",0.5,321,322,131,"square",212122,"True",1,2,3,6,15,7,NA,NA,NA,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.63173,0.03493,0.33333,0.24858,0.33333,0.41809,0.33333,0.41809,0.24858,0.58384,0.08282,0.33333,212122,0
"194",194,12,395,19,"english","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,331,333,133,"blue",122132,"False",3,1,2,9,27,25,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.21131,0.33333,0.45535,0.33333,0.33333,0.33333,0.47575,0.33333,0.19091,123221,0
"195",195,12,1241,20,"english","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,123,333,231,"cloud",112112,"False",1,3,2,22,27,8,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.55476,0.22262,0.22262,0.33333,0.47575,0.19091,0.21131,0.33333,0.45535,112112,0
"196",196,13,895,6,"English","clouds",0.1,"circles",0.05,"squares",1,"blue things",0.05,"red things",0.05,"green things",0.8,333,322,213,"polka-dotted",112122,"False",2,1,3,27,15,20,0.08696,0.04348,0.86957,NA,NA,NA,0.05556,0.05556,0.88889,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.18697,0.47969,0.201,0.201,0.598,0.33333,0.18697,0.47969,112122,0
"197",197,13,654,7,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0,"red things",1,"green things",0,212,221,113,"circle",212211,"True",1,2,3,11,5,19,NA,NA,NA,0.33333,0.33333,0.33333,0,1,0,0.33333,0.33333,0.33333,0.57897,0.08769,0.33333,0.0812,0.58547,0.33333,0.22816,0.43851,0.33333,0.60281,0.06385,0.33333,0.06413,0.72942,0.20645,212211,0
"198",198,13,800,8,"English","clouds",1,"circles",0,"squares",0,"blue things",0,"red things",0,"green things",1,133,332,312,"polka-dotted",211212,"True",2,1,3,25,18,12,1,0,0,NA,NA,NA,0,0,1,0.54509,0.33333,0.12158,0.33333,0.33333,0.33333,0.33333,0.12158,0.54509,0.5878,0.33333,0.07886,0.22816,0.33333,0.43851,0.33333,0.07886,0.5878,211212,0
"199",199,13,229,9,"English","clouds",0.5,"circles",0,"squares",0.05,"blue things",0,"red things",0.5,"green things",0,132,132,222,"polka-dotted",212132,"False",2,1,3,16,16,14,0.90909,0,0.09091,NA,NA,NA,0,1,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.43851,0.22816,0.33333,0.33333,0.22816,0.43851,0.33333,0.33333,0.33333,213221,0
"200",200,13,1183,10,"English","solid things",0,"striped things",0.4,"polka-dotted things",0.4,"clouds",0,"circles",0.05,"squares",0.5,332,132,331,"red",212232,"True",3,2,1,18,16,9,0,0.09091,0.90909,0,0.5,0.5,NA,NA,NA,0.08769,0.33333,0.57897,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.06385,0.33333,0.60281,0.33333,0.33333,0.33333,0.22816,0.43851,0.33333,213222,0
"201",201,13,1164,11,"English","solid things",0,"striped things",0.5,"polka-dotted things",0,"blue things",0,"red things",0,"green things",1,223,222,123,"circle",212232,"True",1,2,3,23,14,22,NA,NA,NA,0,1,0,0,0,1,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.08769,0.57897,0.22816,0.43851,0.33333,0.33333,0.33333,0.33333,0.33333,0.06385,0.60281,213222,0
"202",202,13,151,12,"English","solid things",0,"striped things",0,"polka-dotted things",0,"blue things",0,"red things",0,"green things",1,213,233,233,"circle",323212,"True",1,2,3,20,26,26,NA,NA,NA,0.33333,0.33333,0.33333,0,0,1,0.33333,0.33333,0.33333,0.58547,0.33333,0.0812,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.61279,0.33333,0.05388,0.33333,0.33333,0.33333,323212,0
"203",203,13,1064,13,"English","solid things",0,"striped things",0,"polka-dotted things",0,"blue things",0,"red things",0,"green things",1,113,223,323,"cloud",113212,"False",1,2,3,19,23,24,NA,NA,NA,0.33333,0.33333,0.33333,0,0,1,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.598,0.201,0.201,0.49895,0.16771,0.33333,0.33333,0.33333,0.33333,113212,0
"204",204,13,1042,14,"English","clouds",0.05,"circles",1,"squares",0,"blue things",0,"red things",0,"green things",0,211,112,232,"solid",212212,"True",2,1,3,2,10,17,0.04762,0.95238,0,NA,NA,NA,0.33333,0.33333,0.33333,0.08769,0.57897,0.33333,0.33333,0.33333,0.33333,0.54509,0.12158,0.33333,0.06385,0.60281,0.33333,0.43851,0.33333,0.22816,0.5878,0.07886,0.33333,212212,0
"205",205,13,1278,15,"English","solid things",0,"striped things",0,"polka-dotted things",0,"blue things",0,"red things",1,"green things",0,112,233,321,"cloud",111111,"False",1,2,3,10,26,6,NA,NA,NA,0.33333,0.33333,0.33333,0,1,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.598,0.201,0.201,0.598,0.201,0.201,0.201,0.598,0.201,111111,0
"206",206,13,1111,16,"English","blue things",1,"red things",0.05,"green things",0,"solid things",0.5,"striped things",0.05,"polka-dotted things",1,131,113,113,"cloud",321212,"True",1,3,2,7,19,19,NA,NA,NA,0.32258,0.03226,0.64516,0.95238,0.04762,0,0.33333,0.33333,0.33333,0.0812,0.33333,0.58547,0.58547,0.33333,0.0812,0.33333,0.33333,0.33333,0.05388,0.33333,0.61279,0.61279,0.33333,0.05388,321212,0
"207",207,13,2087,17,"English","solid things",0,"striped things",0,"polka-dotted things",0,"clouds",0,"circles",0,"squares",1,312,232,122,"red",321111,"True",3,2,1,12,17,13,0,0,1,0.33333,0.33333,0.33333,NA,NA,NA,0.10857,0.10857,0.78285,0.78285,0.10857,0.10857,0.33333,0.33333,0.33333,0.07477,0.07477,0.85045,0.85045,0.07477,0.07477,0.33333,0.33333,0.33333,321111,0
"208",208,13,1944,18,"English","blue things",0,"red things",1,"green things",0,"clouds",0,"circles",0,"squares",1,332,113,123,"polka-dotted",111212,"False",2,3,1,18,19,22,0,0,1,NA,NA,NA,0,1,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.16771,0.33333,0.49895,0.201,0.201,0.598,0.33333,0.49895,0.16771,111212,0
"209",209,13,447,19,"English","solid things",0.1,"striped things",1,"polka-dotted things",0,"clouds",0,"circles",0,"squares",1,322,132,232,"red",321112,"True",3,2,1,15,16,17,0,0,1,0.09091,0.90909,0,NA,NA,NA,0.10857,0.10857,0.78285,0.33333,0.58547,0.0812,0.33333,0.33333,0.33333,0.07477,0.07477,0.85045,0.33333,0.61279,0.05388,0.33333,0.33333,0.33333,321211,0
"210",210,13,754,20,"English","solid things",0.05,"striped things",0,"polka-dotted things",1,"clouds",0.05,"circles",1,"squares",0,233,113,112,"green",211212,"True",3,2,1,26,19,10,0.04762,0.95238,0,0.04762,0,0.95238,NA,NA,NA,0.12158,0.54509,0.33333,0.12158,0.33333,0.54509,0.33333,0.33333,0.33333,0.07886,0.5878,0.33333,0.07886,0.33333,0.5878,0.33333,0.22816,0.43851,211212,0
"211",211,14,120,6,"english","blue things",0.75,"red things",0.85,"green things",0,"solid things",0.9,"striped things",0,"polka-dotted things",1,332,331,113,"square",212111,"True",1,3,2,18,9,19,NA,NA,NA,0.47368,0,0.52632,0.46875,0.53125,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.32611,0.33333,0.34055,0.32611,0.33333,0.34055,0.28162,0.3946,0.32378,212111,0
"212",212,14,149,7,"english","blue things",0,"red things",1,"green things",1,"clouds",0.15,"circles",1,"squares",0.15,212,213,331,"solid",212111,"True",2,3,1,11,20,9,0.11538,0.76923,0.11538,NA,NA,NA,0,0.5,0.5,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.34055,0.32611,0.34055,0.33333,0.32611,0.32378,0.3946,0.28162,212111,0
"213",213,14,160,8,"english","blue things",0,"red things",1,"green things",0,"solid things",0.2,"striped things",0.3,"polka-dotted things",1,322,332,332,"square",323212,"True",1,3,2,15,18,18,NA,NA,NA,0.13333,0.2,0.66667,0,1,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.38903,0.27764,0.33333,0.33333,0.33333,323212,0
"214",214,14,955,9,"english","solid things",0,"striped things",1,"polka-dotted things",0,"blue things",0,"red things",0.8,"green things",0,222,311,313,"circle",121112,"False",1,2,3,14,3,21,NA,NA,NA,0,1,0,0,1,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.35384,0.31283,0.31283,0.35384,0.33333,0.31938,0.36125,0.31938,121211,0
"215",215,14,1413,10,"english","blue things",1,"red things",0.05,"green things",0.8,"clouds",0.3,"circles",0.5,"squares",0.5,321,121,223,"striped",322111,"True",2,3,1,6,4,23,0.23077,0.38462,0.38462,NA,NA,NA,0.54054,0.02703,0.43243,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.29402,0.29402,0.41197,0.33333,0.33333,0.33333,0.36372,0.33333,0.30295,322111,0
